GeneID	Tsil	Trepl	Length
XP_012247261.1	927.333333333	3158.66666667	4095
XP_012247262.1	348.666666667	1262.33333333	1611
XP_012247263.1	207.0	768.0	975
XP_012247264.1	389.666666667	1566.33333333	1956
XP_012247270.1	1945.66666667	7270.33333333	9216
XP_012247273.1	537.333333333	2090.66666667	2628
XP_012247279.1	370.0	1601.0	1971
XP_012247281.1	589.333333333	2272.66666667	2862
XP_012247285.1	361.666666667	1240.33333333	1602
XP_012247288.1	241.0	974.0	1215
XP_012247293.1	118.0	479.0	597
XP_012247296.1	95.3333333333	432.666666667	528
XP_012247302.1	216.333333333	938.666666667	1155
XP_012247304.1	247.0	878.0	1125
XP_012247307.1	115.0	431.0	546
XP_012247312.1	670.0	2438.0	3108
XP_012247320.1	67.6666666667	259.333333333	327
XP_012247323.1	343.0	1313.0	1656
XP_012247326.1	1266.0	4542.0	5808
XP_012247334.1	265.333333333	979.666666667	1245
XP_012247337.1	574.666666667	2578.33333333	3153
XP_012247339.1	339.333333333	1517.66666667	1857
XP_012247341.1	73.0	320.0	393
XP_012247343.1	285.333333333	1088.66666667	1374
XP_012247348.1	466.333333333	1936.66666667	2403
XP_012247349.1	325.666666667	1204.33333333	1530
XP_012247352.1	243.0	936.0	1179
XP_012247356.1	187.666666667	736.333333333	924
XP_012247358.1	153.333333333	560.666666667	714
XP_012247359.1	204.333333333	716.666666667	921
XP_012247361.1	99.3333333333	413.666666667	513
XP_012247363.1	280.666666667	916.333333333	1197
XP_012247364.1	375.333333333	1355.66666667	1731
XP_012247367.1	1045.0	3746.0	4791
XP_012247371.1	213.0	975.0	1188
XP_012247374.1	440.666666667	1770.33333333	2211
XP_012247382.1	333.0	1221.0	1554
XP_012247383.1	1234.33333333	4474.66666667	5709
XP_012247386.1	368.333333333	1314.66666667	1683
XP_012247397.1	2693.66666667	10227.3333333	12921
XP_012247404.1	1032.0	3648.0	4680
XP_012247418.1	267.666666667	947.333333333	1215
XP_012247419.1	746.0	2662.0	3408
XP_012247426.1	602.666666667	2145.33333333	2748
XP_012247428.1	128.666666667	546.333333333	675
XP_012247429.1	243.666666667	1034.33333333	1278
XP_012247430.1	111.0	363.0	474
XP_012247438.1	815.0	3007.0	3822
XP_012247445.1	550.666666667	1888.33333333	2439
XP_012247446.1	141.666666667	566.333333333	708
XP_012247448.1	541.333333333	2086.66666667	2628
XP_012247450.1	176.333333333	756.666666667	933
XP_012247452.1	132.333333333	530.666666667	663
XP_012247455.1	629.666666667	2394.33333333	3024
XP_012247461.1	182.666666667	831.333333333	1014
XP_012247462.1	831.666666667	3044.33333333	3876
XP_012247470.1	152.333333333	669.666666667	822
XP_012247471.1	739.0	3011.0	3750
XP_012247475.1	835.0	3203.0	4038
XP_012247476.1	303.666666667	1190.33333333	1494
XP_012247478.1	557.333333333	1884.66666667	2442
XP_012247480.1	1223.33333333	4455.66666667	5679
XP_012247493.1	252.666666667	902.333333333	1155
XP_012247499.1	111.0	459.0	570
XP_012247500.1	179.0	625.0	804
XP_012247501.1	583.333333333	2086.66666667	2670
XP_012247505.1	350.0	1405.0	1755
XP_012247506.1	495.333333333	2126.66666667	2622
XP_012247507.1	874.0	3413.0	4287
XP_012247511.1	653.0	2221.0	2874
XP_012247522.1	1123.33333333	4789.66666667	5913
XP_012247523.1	480.666666667	1667.33333333	2148
XP_012247524.1	332.666666667	1563.33333333	1896
XP_012247526.1	356.0	1291.0	1647
XP_012247534.1	919.666666667	3589.33333333	4509
XP_012247536.1	338.666666667	1242.33333333	1581
XP_012247540.1	162.666666667	521.333333333	684
XP_012247541.1	252.0	963.0	1215
XP_012247545.1	206.0	826.0	1032
XP_012247546.1	229.333333333	850.666666667	1080
XP_012247547.1	87.3333333333	440.666666667	528
XP_012247548.1	437.333333333	1536.66666667	1974
XP_012247554.1	562.0	2036.0	2598
XP_012247558.1	255.0	1077.0	1332
XP_012247562.1	128.333333333	465.666666667	594
XP_012247564.1	102.0	489.0	591
XP_012247565.1	272.666666667	981.333333333	1254
XP_012247566.1	102.333333333	398.666666667	501
XP_012247568.1	568.0	2186.0	2754
XP_012247569.1	458.666666667	1680.33333333	2139
XP_012247571.1	256.666666667	997.333333333	1254
XP_012247572.1	682.666666667	2341.33333333	3024
XP_012247575.1	749.0	2746.0	3495
XP_012247576.1	61.3333333333	217.666666667	279
XP_012247577.1	110.333333333	447.666666667	558
XP_012247578.1	74.3333333333	258.666666667	333
XP_012247579.1	107.333333333	327.666666667	435
XP_012247580.1	364.0	1271.0	1635
XP_012247581.1	323.333333333	1134.66666667	1458
XP_012247583.1	211.333333333	841.666666667	1053
XP_012247584.1	285.0	1080.0	1365
XP_012247586.1	234.333333333	794.666666667	1029
XP_012247587.1	238.0	767.0	1014
XP_012247588.1	202.666666667	838.333333333	1041
XP_012247592.1	293.666666667	1122.33333333	1416
XP_012247593.1	380.666666667	1323.33333333	1704
XP_012247595.1	597.0	2238.0	2835
XP_012247596.1	411.0	1428.0	1839
XP_012247597.1	267.666666667	926.333333333	1194
XP_012247598.1	403.333333333	1660.66666667	2064
XP_012247599.1	252.333333333	878.666666667	1131
XP_012247600.1	404.0	1291.0	1695
XP_012247610.1	393.333333333	1478.66666667	1872
XP_012247615.1	228.666666667	908.333333333	1137
XP_012247617.1	551.0	1855.0	2406
XP_012247621.1	598.666666667	2305.33333333	2904
XP_012247625.1	342.666666667	1367.33333333	1710
XP_012247626.1	266.333333333	1041.66666667	1308
XP_012247627.1	265.666666667	1114.33333333	1380
XP_012247636.1	223.0	863.0	1086
XP_012247638.1	161.0	595.0	756
XP_012247641.1	472.666666667	1759.33333333	2232
XP_012247649.1	328.666666667	1207.33333333	1536
XP_012247655.1	140.0	568.0	708
XP_012247658.1	212.333333333	801.666666667	1014
XP_012247660.1	278.333333333	1035.66666667	1314
XP_012247661.1	117.333333333	452.666666667	570
XP_012247662.1	836.333333333	3339.66666667	4176
XP_012247663.1	452.333333333	1599.66666667	2052
XP_012247665.1	585.333333333	2363.66666667	2949
XP_012247671.1	264.333333333	1004.66666667	1269
XP_012247676.1	180.0	693.0	873
XP_012247683.1	1220.66666667	4776.33333333	5997
XP_012247688.1	128.333333333	534.666666667	663
XP_012247690.1	1039.33333333	3799.66666667	4839
XP_012247693.1	187.0	731.0	918
XP_012247695.1	481.666666667	1957.33333333	2439
XP_012247697.1	111.0	405.0	516
XP_012247698.1	175.333333333	682.666666667	858
XP_012247701.1	333.666666667	1313.33333333	1647
XP_012247705.1	193.0	698.0	891
XP_012247709.1	1266.66666667	4901.33333333	6168
XP_012247713.1	1025.66666667	3843.33333333	4869
XP_012247715.1	77.0	277.0	354
XP_012247716.1	1068.33333333	4658.66666667	5727
XP_012247717.1	341.666666667	1302.33333333	1644
XP_012247720.1	316.666666667	1291.33333333	1608
XP_012247723.1	369.0	1392.0	1761
XP_012247727.1	354.666666667	1442.33333333	1797
XP_012247728.1	92.0	328.0	420
XP_012247737.1	588.0	2139.0	2727
XP_012247738.1	180.333333333	722.666666667	903
XP_012247743.1	396.666666667	1472.33333333	1869
XP_012247745.1	172.666666667	661.333333333	834
XP_012247746.1	382.666666667	1393.33333333	1776
XP_012247747.1	221.333333333	864.666666667	1086
XP_012247748.1	243.666666667	890.333333333	1134
XP_012247749.1	515.333333333	1809.66666667	2325
XP_012247751.1	224.666666667	840.333333333	1065
XP_012247752.1	307.666666667	1096.33333333	1404
XP_012247753.1	971.333333333	3495.66666667	4467
XP_012247754.1	263.0	970.0	1233
XP_012247755.1	229.0	875.0	1104
XP_012247756.1	318.666666667	1166.33333333	1485
XP_012247757.1	709.333333333	2680.66666667	3390
XP_012247758.1	269.666666667	894.333333333	1164
XP_012247759.1	185.333333333	738.666666667	924
XP_012247760.1	157.333333333	640.666666667	798
XP_012247761.1	153.666666667	560.333333333	714
XP_012247763.1	428.333333333	1821.66666667	2250
XP_012247764.1	272.333333333	1059.66666667	1332
XP_012247765.1	379.0	1274.0	1653
XP_012247766.1	293.333333333	1110.66666667	1404
XP_012247767.1	256.0	944.0	1200
XP_012247768.1	86.3333333333	336.666666667	423
XP_012247769.1	1317.0	4875.0	6192
XP_012247770.1	159.333333333	581.666666667	741
XP_012247771.1	361.0	1343.0	1704
XP_012247772.1	199.0	776.0	975
XP_012247773.1	88.3333333333	316.666666667	405
XP_012247774.1	143.666666667	558.333333333	702
XP_012247775.1	360.333333333	1448.66666667	1809
XP_012247776.1	560.666666667	2100.33333333	2661
XP_012247777.1	393.0	1683.0	2076
XP_012247778.1	341.333333333	1224.66666667	1566
XP_012247780.1	90.6666666667	341.333333333	432
XP_012247781.1	117.333333333	527.666666667	645
XP_012247783.1	641.666666667	2553.33333333	3195
XP_012247784.1	307.666666667	1066.33333333	1374
XP_012247785.1	100.0	398.0	498
XP_012247786.1	145.0	602.0	747
XP_012247787.1	193.0	707.0	900
XP_012247788.1	74.0	382.0	456
XP_012247789.1	489.0	1836.0	2325
XP_012247810.1	229.666666667	847.333333333	1077
XP_012247814.1	646.0	2315.0	2961
XP_012247817.1	459.666666667	1667.33333333	2127
XP_012247820.1	422.666666667	1749.33333333	2172
XP_012247822.1	110.0	469.0	579
XP_012247824.1	231.0	948.0	1179
XP_012247833.1	312.0	1146.0	1458
XP_012247836.1	316.0	1337.0	1653
XP_012247838.1	1427.0	5182.0	6609
XP_012247840.1	211.333333333	751.666666667	963
XP_012247843.1	462.666666667	1826.33333333	2289
XP_012247844.1	89.3333333333	309.666666667	399
XP_012247846.1	469.333333333	1789.66666667	2259
XP_012247847.1	248.0	895.0	1143
XP_012247848.1	170.0	661.0	831
XP_012247849.1	78.0	297.0	375
XP_012247850.1	253.666666667	847.333333333	1101
XP_012247853.1	207.333333333	743.666666667	951
XP_012247854.1	377.0	1312.0	1689
XP_012247856.1	264.666666667	1058.33333333	1323
XP_012247857.1	2162.33333333	8016.66666667	10179
XP_012247859.1	1129.0	4121.0	5250
XP_012247876.1	83.0	454.0	537
XP_012247877.1	189.666666667	695.333333333	885
XP_012247878.1	625.666666667	2047.33333333	2673
XP_012247879.1	505.333333333	1951.66666667	2457
XP_012247880.1	306.0	1134.0	1440
XP_012247881.1	47.3333333333	147.666666667	195
XP_012247885.1	613.0	2288.0	2901
XP_012247890.1	417.666666667	1730.33333333	2148
XP_012247898.1	733.0	3380.0	4113
XP_012247903.1	140.333333333	573.666666667	714
XP_012247904.1	101.666666667	411.333333333	513
XP_012247905.1	170.0	676.0	846
XP_012247906.1	822.333333333	3308.66666667	4131
XP_012247907.1	349.333333333	1270.66666667	1620
XP_012247917.1	816.0	2973.0	3789
XP_012247918.1	1293.66666667	5093.33333333	6387
XP_012247922.1	441.0	1560.0	2001
XP_012247926.1	145.666666667	592.333333333	738
XP_012247931.1	853.666666667	3505.33333333	4359
XP_012247939.1	579.333333333	2294.66666667	2874
XP_012247940.1	471.333333333	1766.66666667	2238
XP_012247942.1	707.333333333	3105.66666667	3813
XP_012247944.1	299.666666667	1167.33333333	1467
XP_012247947.1	59.0	235.0	294
XP_012247948.1	223.666666667	793.333333333	1017
XP_012247952.1	110.0	364.0	474
XP_012247959.1	199.666666667	787.333333333	987
XP_012247960.1	585.0	2211.0	2796
XP_012247962.1	341.0	1330.0	1671
XP_012247963.1	91.0	389.0	480
XP_012247964.1	204.0	639.0	843
XP_012247965.1	89.3333333333	258.666666667	348
XP_012247966.1	341.0	1306.0	1647
XP_012247967.1	206.333333333	804.666666667	1011
XP_012247970.1	319.666666667	1219.33333333	1539
XP_012247973.1	304.0	1097.0	1401
XP_012247986.1	288.0	1233.0	1521
XP_012247991.1	161.333333333	594.666666667	756
XP_012247992.1	251.333333333	969.666666667	1221
XP_012247998.1	269.0	988.0	1257
XP_012248003.1	333.666666667	1172.33333333	1506
XP_012248009.1	220.666666667	769.333333333	993
XP_012248010.1	117.666666667	476.333333333	594
XP_012248011.1	1613.66666667	6195.33333333	7809
XP_012248012.1	1467.0	5406.0	6873
XP_012248013.1	131.666666667	381.333333333	516
XP_012248015.1	75.6666666667	272.333333333	348
XP_012248023.1	688.666666667	2362.33333333	3051
XP_012248031.1	3125.33333333	11805.6666667	14931
XP_012248035.1	722.666666667	2661.33333333	3384
XP_012248043.1	168.0	786.0	954
XP_012248046.1	46.0	203.0	249
XP_012248047.1	381.333333333	1295.66666667	1677
XP_012248049.1	986.666666667	3918.33333333	4905
XP_012248055.1	279.666666667	1157.33333333	1437
XP_012248060.1	227.0	736.0	963
XP_012248061.1	1888.66666667	7090.33333333	8979
XP_012248068.1	159.666666667	656.333333333	816
XP_012248071.1	291.333333333	1055.66666667	1347
XP_012248075.1	286.0	1154.0	1440
XP_012248076.1	261.333333333	1016.66666667	1278
XP_012248077.1	121.0	440.0	561
XP_012248078.1	85.0	326.0	411
XP_012248079.1	86.6666666667	363.333333333	450
XP_012248080.1	38.6666666667	156.333333333	195
XP_012248082.1	48.3333333333	206.666666667	255
XP_012248084.1	817.0	3287.0	4104
XP_012248089.1	231.333333333	923.666666667	1155
XP_012248090.1	453.666666667	1922.33333333	2376
XP_012248093.1	89.3333333333	291.666666667	381
XP_012248094.1	768.666666667	2927.33333333	3696
XP_012248095.1	561.666666667	1931.33333333	2493
XP_012248097.1	515.333333333	1617.66666667	2211
XP_012248098.1	68.6666666667	249.333333333	318
XP_012248099.1	158.0	541.0	699
XP_012248100.1	751.0	2615.0	3366
XP_012248102.1	694.666666667	2494.33333333	3189
XP_012248103.1	162.0	639.0	801
XP_012248104.1	482.666666667	1851.33333333	2334
XP_012248110.1	243.0	993.0	1236
XP_012248115.1	1057.0	4361.0	5418
XP_012248116.1	62.3333333333	255.666666667	318
XP_012248117.1	267.666666667	896.333333333	1215
XP_012248118.1	134.0	517.0	651
XP_012248119.1	78.0	264.0	342
XP_012248120.1	314.0	1273.0	1587
XP_012248121.1	1733.0	6592.0	8325
XP_012248122.1	174.666666667	668.333333333	843
XP_012248123.1	543.0	2202.0	2745
XP_012248125.1	329.333333333	1218.66666667	1548
XP_012248126.1	260.666666667	1035.33333333	1296
XP_012248131.1	263.333333333	960.666666667	1224
XP_012248140.1	248.0	853.0	1101
XP_012248142.1	219.333333333	734.666666667	954
XP_012248143.1	215.666666667	738.333333333	954
XP_012248147.1	822.666666667	3158.33333333	3981
XP_012248150.1	344.333333333	1257.66666667	1602
XP_012248155.1	311.333333333	1116.66666667	1428
XP_012248157.1	811.666666667	2848.33333333	3660
XP_012248158.1	196.666666667	775.333333333	972
XP_012248159.1	89.3333333333	315.666666667	405
XP_012248160.1	75.0	324.0	402
XP_012248161.1	389.0	1453.0	1842
XP_012248162.1	151.333333333	583.666666667	735
XP_012248163.1	220.333333333	844.666666667	1065
XP_012248164.1	185.666666667	747.333333333	936
XP_012248167.1	799.333333333	2878.66666667	3678
XP_012248182.1	396.0	1440.0	1836
XP_012248183.1	380.0	1453.0	1833
XP_012248184.1	110.666666667	420.333333333	531
XP_012248185.1	118.666666667	475.333333333	594
XP_012248186.1	93.6666666667	383.333333333	480
XP_012248187.1	264.666666667	1040.33333333	1305
XP_012248189.1	122.0	484.0	606
XP_012248190.1	46.3333333333	181.666666667	228
XP_012248191.1	85.6666666667	337.333333333	423
XP_012248192.1	106.0	446.0	552
XP_012248193.1	370.666666667	1342.33333333	1713
XP_012248195.1	206.333333333	750.666666667	957
XP_012248196.1	353.0	1315.0	1668
XP_012248197.1	428.666666667	1599.33333333	2028
XP_012248198.1	70.6666666667	250.333333333	321
XP_012248200.1	140.0	493.0	633
XP_012248201.1	243.666666667	872.333333333	1116
XP_012248202.1	304.0	1097.0	1401
XP_012248203.1	45.3333333333	188.666666667	234
XP_012248205.1	258.333333333	884.666666667	1143
XP_012248206.1	1060.33333333	3829.66666667	4890
XP_012248207.1	217.0	824.0	1041
XP_012248208.1	145.333333333	631.666666667	777
XP_012248209.1	257.0	1021.0	1278
XP_012248210.1	129.0	501.0	630
XP_012248211.1	130.0	527.0	657
XP_012248212.1	141.0	522.0	663
XP_012248213.1	274.333333333	1090.66666667	1365
XP_012248214.1	2027.66666667	7485.33333333	9513
XP_012248215.1	297.333333333	1055.66666667	1353
XP_012248216.1	350.333333333	972.666666667	1323
XP_012248217.1	383.666666667	1362.33333333	1746
XP_012248218.1	670.666666667	2239.33333333	2910
XP_012248219.1	337.0	1217.0	1554
XP_012248222.1	38.6666666667	168.333333333	207
XP_012248223.1	906.0	3015.0	3921
XP_012248224.1	1335.66666667	4832.33333333	6168
XP_012248228.1	433.333333333	1903.66666667	2337
XP_012248230.1	246.333333333	950.666666667	1197
XP_012248231.1	1245.66666667	5216.33333333	6462
XP_012248232.1	160.333333333	619.666666667	780
XP_012248234.1	120.666666667	407.333333333	528
XP_012248235.1	88.6666666667	406.333333333	495
XP_012248237.1	236.666666667	888.333333333	1125
XP_012248238.1	199.666666667	874.333333333	1074
XP_012248239.1	97.0	350.0	447
XP_012248240.1	74.3333333333	315.666666667	390
XP_012248241.1	100.666666667	430.333333333	531
XP_012248242.1	251.666666667	900.333333333	1152
XP_012248243.1	303.0	1137.0	1440
XP_012248252.1	109.666666667	397.333333333	507
XP_012248256.1	88.6666666667	385.333333333	474
XP_012248258.1	261.666666667	947.333333333	1209
XP_012248259.1	76.3333333333	334.666666667	411
XP_012248260.1	227.0	523.0	750
XP_012248261.1	373.0	1508.0	1881
XP_012248262.1	87.3333333333	305.666666667	393
XP_012248263.1	135.333333333	536.666666667	672
XP_012248264.1	156.0	624.0	780
XP_012248265.1	311.333333333	1248.66666667	1563
XP_012248266.1	161.333333333	636.666666667	798
XP_012248267.1	161.666666667	612.333333333	774
XP_012248269.1	196.333333333	742.666666667	939
XP_012248270.1	155.666666667	561.333333333	717
XP_012248271.1	270.0	1023.0	1293
XP_012248272.1	440.666666667	1581.33333333	2022
XP_012248273.1	206.666666667	783.333333333	990
XP_012248274.1	907.666666667	3346.33333333	4254
XP_012248275.1	203.333333333	750.666666667	954
XP_012248276.1	195.333333333	689.666666667	885
XP_012248277.1	193.333333333	736.666666667	930
XP_012248278.1	208.333333333	766.666666667	975
XP_012248279.1	282.666666667	1010.33333333	1293
XP_012248281.1	153.666666667	572.333333333	726
XP_012248282.1	188.0	715.0	903
XP_012248283.1	524.666666667	1860.33333333	2385
XP_012248284.1	409.666666667	1630.33333333	2040
XP_012248285.1	574.333333333	2038.66666667	2613
XP_012248286.1	241.666666667	901.333333333	1143
XP_012248287.1	261.666666667	923.333333333	1185
XP_012248288.1	230.666666667	885.333333333	1116
XP_012248289.1	70.3333333333	253.666666667	324
XP_012248290.1	257.666666667	987.333333333	1245
XP_012248291.1	225.0	822.0	1047
XP_012248292.1	228.333333333	818.666666667	1047
XP_012248293.1	139.666666667	532.333333333	672
XP_012248294.1	222.666666667	899.333333333	1122
XP_012248295.1	264.333333333	923.666666667	1188
XP_012248296.1	164.0	601.0	765
XP_012248297.1	267.333333333	1037.66666667	1305
XP_012248298.1	122.333333333	495.666666667	618
XP_012248299.1	209.666666667	777.333333333	987
XP_012248300.1	167.666666667	618.333333333	786
XP_012248301.1	103.0	365.0	468
XP_012248302.1	185.333333333	702.666666667	888
XP_012248303.1	312.666666667	1088.33333333	1401
XP_012248304.1	369.666666667	1406.33333333	1776
XP_012248305.1	170.333333333	702.666666667	873
XP_012248306.1	76.6666666667	334.333333333	411
XP_012248307.1	195.333333333	929.666666667	1125
XP_012248308.1	245.0	1072.0	1317
XP_012248309.1	181.333333333	682.666666667	864
XP_012248310.1	238.0	992.0	1230
XP_012248314.1	333.333333333	1172.66666667	1506
XP_012248319.1	701.666666667	2682.33333333	3384
XP_012248320.1	136.333333333	511.666666667	648
XP_012248321.1	576.666666667	2432.33333333	3009
XP_012248322.1	250.0	1034.0	1284
XP_012248327.1	546.333333333	2018.66666667	2565
XP_012248329.1	140.0	523.0	663
XP_012248330.1	259.666666667	937.333333333	1197
XP_012248331.1	250.666666667	910.333333333	1161
XP_012248332.1	66.6666666667	272.333333333	339
XP_012248333.1	289.666666667	1087.33333333	1377
XP_012248334.1	195.666666667	737.333333333	933
XP_012248335.1	143.333333333	564.666666667	708
XP_012248336.1	270.666666667	917.333333333	1188
XP_012248337.1	179.666666667	747.333333333	927
XP_012248338.1	201.333333333	734.666666667	936
XP_012248339.1	281.333333333	1032.66666667	1314
XP_012248340.1	912.0	3495.0	4407
XP_012248341.1	87.0	351.0	438
XP_012248342.1	106.0	389.0	495
XP_012248343.1	285.666666667	1061.33333333	1347
XP_012248344.1	81.0	339.0	420
XP_012248345.1	251.666666667	1011.33333333	1263
XP_012248346.1	1320.33333333	4955.66666667	6276
XP_012248347.1	205.666666667	790.333333333	996
XP_012248348.1	179.666666667	729.333333333	909
XP_012248349.1	882.333333333	3386.66666667	4269
