XP	gamma	FW	QG	FQ	WG	FoldChange.FW	FoldChange.QG	FoldChange.FQ	FoldChange.WG
XP_003494154.1	-0.167755735	0.029332079	0.146771181	0.347346396	1.62E-05	-1.129095509	1.098923055	1.090957924	1.353648686
XP_003494154.1	-0.167755735	0.499102974	0.746130639	0.005649561	0.002338629	-1.129095509	1.098923055	1.090957924	1.353648686
XP_003494154.1	-0.167755735	0.106586454	0.588055951	0.175417177	0.00055191	-1.129095509	1.098923055	1.090957924	1.353648686
XP_003494154.1	-0.167755735	0.006294457	0.000493427	0.969441371	6.61E-08	-1.129095509	1.098923055	1.090957924	1.353648686
XP_003492139.1	-0.167895882	0.275440507	9.11E-05	0.00123489	0.70128975	1.033393708	1.123258391	-1.100971616	-1.012889955
XP_003492139.1	-0.167895882	0.007034033	5.66E-08	0.000200878	0.562361317	1.033393708	1.123258391	-1.100971616	-1.012889955
XP_003493630.1	-0.168004516	0.084842348	0.006495592	0.914924488	2.22E-05	-1.119626251	1.193562534	1.009565154	1.349126282
XP_003493630.1	-0.168004516	0.1861664	0.002665298	0.160140754	2.49E-07	-1.119626251	1.193562534	1.009565154	1.349126282
XP_012246905.1	-0.168058087	0.01072857	0.007696213	0.168358899	1.22E-08	-1.141095988	1.14743322	1.078187534	1.411704841
XP_003491107.2	-0.168623619	0.306499331	0.004171505	0.655980327	0.236731952	-1.042220087	-1.117697012	1.021101083	-1.050257796
XP_003491082.1	-0.169026975	0.333319562	5.18E-10	0.016856308	0.000653084	1.10123254	1.957796653	-1.26161451	1.409165075
XP_003487581.1	-0.170521413	0.013654288	0.106984312	0.017898764	0.135782897	1.184350533	1.11786896	1.180297841	1.114043759
XP_003489085.1	-0.170559095	0.057045745	0.010031909	0.919222375	0.46889044	1.11919727	1.163622668	1.008265713	1.048287796
XP_012250008.1	-0.170616167	0.962965465	0.405794971	0.831503798	0.259781604	1.003955206	-1.060937807	-1.019092273	-1.085469864
XP_003487004.2	-0.170686048	0.040547976	3.67E-08	0.161989364	0.01741367	-1.211053549	-1.752196226	1.147854403	-1.26047022
XP_003487004.2	-0.170686048	0.034570359	1.07E-09	0.01308635	0.0327374	-1.211053549	-1.752196226	1.147854403	-1.26047022
XP_003487004.2	-0.170686048	0.007090781	6.07E-06	0.147973442	0.665061159	-1.211053549	-1.752196226	1.147854403	-1.26047022
XP_012244891.1	-0.170698455	0.94114799	0.001138625	1.31E-05	0.191230591	1.002653173	1.101201859	-1.144146583	-1.04175469
XP_012244891.1	-0.170698455	0.623976661	0.103578087	0.16647724	0.51856548	1.002653173	1.101201859	-1.144146583	-1.04175469
XP_012244822.1	-0.171060636	0.979903059	0.001800048	0.90796059	0.004804617	1.002099628	1.237341828	-1.010758615	1.22160652
XP_012244822.1	-0.171060636	0.117043626	0.059254754	0.214416273	0.039419342	1.002099628	1.237341828	-1.010758615	1.22160652
XP_012244822.1	-0.171060636	0.60571896	0.816759885	0.682255751	0.212082206	1.002099628	1.237341828	-1.010758615	1.22160652
XP_012238911.1	-0.171336589	0.100881168	0.108314746	0.941266855	0.002481714	1.101067355	-1.098615425	1.006059474	-1.202363887
XP_003486492.1	-0.171382256	0.105281728	1.66E-08	0.000143863	0.581377615	-1.090375956	-1.387888239	1.231844547	-1.033290232
XP_003486492.1	-0.171382256	0.811361555	0.000134942	0.300005587	0.003694858	-1.090375956	-1.387888239	1.231844547	-1.033290232
XP_003486492.1	-0.171382256	0.369840794	0.000617567	0.014390445	0.990102438	-1.090375956	-1.387888239	1.231844547	-1.033290232
XP_003487824.1	-0.1714846	0.002720912	0.149133777	0.315612187	0.010552128	-1.101433972	-1.047765017	1.035823376	1.088880652
XP_003487824.1	-0.1714846	0.733501539	0.003885016	0.881750196	0.009555755	-1.101433972	-1.047765017	1.035823376	1.088880652
XP_003487824.1	-0.1714846	0.5093231	0.470405474	0.09732617	0.112176184	-1.101433972	-1.047765017	1.035823376	1.088880652
XP_003492050.1	-0.172116297	0.079218245	0.651369164	0.836374847	0.356358132	-1.086810028	-1.023609762	-1.012837947	1.048284717
XP_003492050.1	-0.172116297	0.005162646	0.01140411	0.793418933	0.968428141	-1.086810028	-1.023609762	-1.012837947	1.048284717
XP_003487645.1	-0.172232607	0.543240395	0.013092979	0.150050777	0.799546992	1.036155224	1.142444218	-1.084978281	1.016223277
XP_003487645.1	-0.172232607	0.738118762	0.173594147	0.321722755	0.547263428	1.036155224	1.142444218	-1.084978281	1.016223277
XP_003492419.1	-0.172860936	0.068070251	0.065332155	0.960968494	0.9475121	1.102189051	1.102859996	1.003669384	1.004280356
XP_003487849.1	-0.173112304	0.060188577	0.00908951	0.076870523	0.014476819	-1.079903091	-1.111911514	-1.077427876	-1.109362933
XP_003487849.1	-0.173112304	0.9644525	0.263767896	0.801233596	0.423049266	-1.079903091	-1.111911514	-1.077427876	-1.109362933
XP_003490613.2	-0.173304356	0.00021799	0.003269216	0.149556577	0.02203611	-1.417738597	-1.309515219	1.149041435	1.244002642
XP_012239657.1	-0.173351382	0.326160571	0.000420602	0.840261589	0.028792323	1.080189805	1.307794346	-1.020071534	1.186885306
XP_012239657.1	-0.173351382	0.094021563	0.071587131	0.599619174	0.658114815	1.080189805	1.307794346	-1.020071534	1.186885306
XP_012239657.1	-0.173351382	0.396755342	0.014320182	0.723278407	0.005520089	1.080189805	1.307794346	-1.020071534	1.186885306
XP_012249125.1	-0.173699762	0.080156535	0.002497324	0.469903818	0.699003815	-1.052586894	-1.092204962	1.024316286	-1.013006214
XP_012249125.1	-0.173699762	0.105365285	0.236444574	0.318097027	0.000212698	-1.052586894	-1.092204962	1.024316286	-1.013006214
XP_012249125.1	-0.173699762	0.04791188	0.546567325	0.390895329	0.027549881	-1.052586894	-1.092204962	1.024316286	-1.013006214
XP_003493261.2	-0.173718029	0.002563267	8.57E-06	0.468362936	0.496230625	1.2031745	1.324614954	-1.051607606	1.046905102
XP_003493261.2	-0.173718029	0.001968309	4.68E-19	0.389895612	2.65E-11	1.2031745	1.324614954	-1.051607606	1.046905102
XP_012239227.1	-0.17547482	0.870761363	0.671232818	0.809393689	0.371900451	1.009521585	-1.023035931	-1.015235099	-1.048511313
XP_012239227.1	-0.17547482	0.478778799	0.105021718	0.292398438	0.053040883	1.009521585	-1.023035931	-1.015235099	-1.048511313
XP_003485762.1	-0.175791394	0.926074337	0.148153456	0.52644927	0.445215869	-1.003819214	1.051284495	-1.025447526	1.029111241
XP_003485762.1	-0.175791394	0.120755414	0.006974464	0.180436958	0.801539238	-1.003819214	1.051284495	-1.025447526	1.029111241
XP_003485762.1	-0.175791394	0.057496417	0.133442872	0.040493774	0.016783624	-1.003819214	1.051284495	-1.025447526	1.029111241
XP_003486630.1	-0.177031883	0.336913995	0.018475013	0.981590235	0.217503164	-1.03019542	-1.072125464	1.000946076	-1.039717407
XP_012249663.1	-0.17716713	0.037231259	0.000110028	0.071191855	0.999980586	1.098987164	1.195827595	-1.088118973	-1.000000995
XP_012249663.1	-0.17716713	0.075706399	0.000158435	0.15132726	0.629779233	1.098987164	1.195827595	-1.088118973	-1.000000995
XP_012249663.1	-0.17716713	0.947647868	0.001022273	0.623150233	0.007323141	1.098987164	1.195827595	-1.088118973	-1.000000995
XP_012249663.1	-0.17716713	0.548226797	0.005764602	0.675001106	0.005472225	1.098987164	1.195827595	-1.088118973	-1.000000995
XP_012249649.1	-0.178001969	0.368458973	0.261511044	0.829355601	0.08349015	1.048848344	-1.059756472	1.014293585	-1.095860052
XP_012249649.1	-0.178001969	0.757476351	0.000200529	0.547502589	0.008984932	1.048848344	-1.059756472	1.014293585	-1.095860052
XP_003492163.1	-0.178180983	0.056019505	0.385604389	0.96766867	0.008012537	-1.103673305	1.047678643	-1.002951254	1.152892472
XP_003492163.1	-0.178180983	0.869000965	0.081051164	0.952955768	0.119790044	-1.103673305	1.047678643	-1.002951254	1.152892472
XP_003492163.1	-0.178180983	0.239451359	0.099626688	0.954740174	0.004752774	-1.103673305	1.047678643	-1.002951254	1.152892472
XP_003492163.1	-0.178180983	0.484719105	0.116588473	0.341566274	0.001286359	-1.103673305	1.047678643	-1.002951254	1.152892472
XP_012244936.1	-0.178892613	0.453791042	8.50E-08	0.428757281	2.10E-07	1.046010331	1.385000953	1.05149293	1.39226035
XP_012246188.1	-0.179881863	4.07E-05	0.03370971	0.184834327	5.08E-06	1.63462173	-1.274190446	1.174456882	-1.773431977
XP_012246188.1	-0.179881863	3.34E-05	0.016063025	0.210969699	1.14E-06	1.63462173	-1.274190446	1.174456882	-1.773431977
XP_012246188.1	-0.179881863	7.42E-05	0.005622884	0.240263563	5.37E-07	1.63462173	-1.274190446	1.174456882	-1.773431977
XP_012250268.1	-0.180875082	0.23545289	0.207127997	0.170340909	0.191976596	-1.052128027	-1.054930807	1.062185972	1.059363917
XP_003487998.1	-0.181546257	0.294130762	0.548309622	0.583081839	0.309188273	-1.055338122	-1.032322821	1.032585066	1.055606213
XP_012240245.1	-0.182097082	0.145678239	0.003819562	0.92073854	3.04E-05	-1.058663786	1.118125906	1.005306507	1.190000819
XP_003491673.1	-0.182140734	0.368642879	0.055267425	0.255675748	0.829992476	1.060416955	1.126408552	-1.079136869	-1.015914724
XP_003491673.1	-0.182140734	0.94161732	0.864385267	0.335080087	0.379058329	1.060416955	1.126408552	-1.079136869	-1.015914724
XP_012240944.1	-0.182395795	0.148900946	0.100680565	0.014308529	0.026331847	1.076319742	1.086345587	-1.13342798	-1.122967614
XP_012241686.1	-0.182645031	0.477003315	0.443730582	0.632290875	0.039568765	-1.064340683	1.068257056	1.048168471	1.191756488
XP_012241686.1	-0.182645031	0.876303698	0.013174481	0.755200113	0.003544703	-1.064340683	1.068257056	1.048168471	1.191756488
XP_012241686.1	-0.182645031	0.377590659	0.38326455	0.638685708	0.60459113	-1.064340683	1.068257056	1.048168471	1.191756488
XP_012241686.1	-0.182645031	0.188908647	0.05904374	0.72682569	0.927362735	-1.064340683	1.068257056	1.048168471	1.191756488
XP_012241686.1	-0.182645031	0.701821088	0.314467668	0.970539882	0.149288918	-1.064340683	1.068257056	1.048168471	1.191756488
XP_012244927.1	-0.183122679	0.445591017	0.400999867	0.605033125	0.026752463	1.046490164	-1.050263485	-1.034951989	-1.137505802
XP_012244927.1	-0.183122679	0.397866755	0.607665076	0.472820317	0.280693364	1.046490164	-1.050263485	-1.034951989	-1.137505802
XP_003491635.1	-0.183775201	0.501647195	0.535121181	0.459394972	0.409522588	1.021748883	1.019945702	-1.02539504	-1.027207855
XP_003491635.1	-0.183775201	0.479517586	0.030737599	0.754786128	0.087890771	1.021748883	1.019945702	-1.02539504	-1.027207855
XP_003485806.1	-0.18428156	0.037585227	1.20E-05	0.346829259	6.56E-07	1.135199151	-1.318878414	1.06554771	-1.405089271
XP_003485806.1	-0.18428156	0.510164314	8.74E-10	0.005926781	1.01E-05	1.135199151	-1.318878414	1.06554771	-1.405089271
XP_003485806.1	-0.18428156	0.668452088	1.83E-06	0.501646093	0.000372928	1.135199151	-1.318878414	1.06554771	-1.405089271
XP_003490527.1	-0.184973317	0.344883187	0.197421912	0.088947454	0.174063459	1.0463676	1.062025954	-1.084293695	-1.068307029
XP_003490527.1	-0.184973317	0.014722287	1.57E-06	0.001671585	0.602444856	1.0463676	1.062025954	-1.084293695	-1.068307029
XP_003485308.1	-0.185098488	0.352430207	0.005753193	0.163671892	0.029902943	-1.042177067	1.124107657	-1.064367145	1.1006721
XP_003485308.1	-0.185098488	0.24271505	0.091944393	0.161979644	0.364109484	-1.042177067	1.124107657	-1.064367145	1.1006721
XP_003488494.1	-0.185471797	0.19177527	0.674543907	0.885379675	0.056989987	1.127315963	-1.042316994	-1.017433765	-1.195505619
XP_012239497.1	-0.185545103	0.481023823	0.026733287	0.797647083	0.011347075	-1.035978987	1.108798204	-1.015477149	1.131184135
XP_012239497.1	-0.185545103	0.164557117	0.398285509	0.705418038	0.080253524	-1.035978987	1.108798204	-1.015477149	1.131184135
XP_012239497.1	-0.185545103	0.026806318	0.043418803	0.590716682	0.000658302	-1.035978987	1.108798204	-1.015477149	1.131184135
XP_012239497.1	-0.185545103	0.470825852	7.72E-05	0.106767117	0.002743244	-1.035978987	1.108798204	-1.015477149	1.131184135
XP_012245830.1	-0.185842032	0.308859658	0.883177952	0.0371791	0.001365613	1.048955464	-1.007660525	-1.101111186	-1.163864629
XP_012245830.1	-0.185842032	0.112822609	0.329577458	0.443445712	0.00094595	1.048955464	-1.007660525	-1.101111186	-1.163864629
XP_012245830.1	-0.185842032	0.043557824	0.011612571	0.208522477	2.19E-07	1.048955464	-1.007660525	-1.101111186	-1.163864629
XP_012245830.1	-0.185842032	0.178210292	0.002995471	0.410223845	1.97E-06	1.048955464	-1.007660525	-1.101111186	-1.163864629
XP_012249727.1	-0.186158112	0.088118202	0.531601556	0.098432166	0.007944134	1.0947871	1.035908782	-1.094848631	-1.157076933
XP_012249727.1	-0.186158112	0.880389385	0.03886357	0.165286586	0.717209501	1.0947871	1.035908782	-1.094848631	-1.157076933
XP_012249727.1	-0.186158112	0.454935648	0.44177337	0.291643634	0.008154892	1.0947871	1.035908782	-1.094848631	-1.157076933
XP_012249727.1	-0.186158112	0.185431777	0.003768732	0.345021166	0.661276574	1.0947871	1.035908782	-1.094848631	-1.157076933
XP_003494486.1	-0.186555072	0.089375334	1.27E-17	0.106140927	6.04E-11	-1.077995052	-1.660022184	1.076674978	-1.430251804
XP_012248322.1	-0.187692668	0.98500707	0.505882485	0.790922034	0.321172225	-1.001183577	1.037199584	1.01762079	1.056725097
XP_003484413.1	-0.188313742	0.787701086	0.499691099	0.742697359	0.173610631	-1.016824893	1.039160213	1.022299103	1.080206186
XP_012240550.1	-0.18935604	0.37921897	1.56E-05	0.213286648	9.96E-09	1.069276158	-1.381727373	-1.100871496	-1.626480542
XP_012240550.1	-0.18935604	0.305024633	0.001175494	0.135589239	2.05E-07	1.069276158	-1.381727373	-1.100871496	-1.626480542
XP_012240550.1	-0.18935604	0.2374576	3.90E-05	0.140890015	3.74E-09	1.069276158	-1.381727373	-1.100871496	-1.626480542
XP_003490039.1	-0.189531282	0.732368707	0.18521524	0.327794008	0.007003796	1.022217596	-1.079023286	-1.062740958	-1.172199653
XP_003489549.1	-0.190687936	0.845853153	0.000350032	0.794660665	0.000435435	1.014208789	1.250150607	1.020791994	1.258265306
XP_012239476.1	-0.190837376	0.01021605	0.225921159	0.875400137	0.295039796	1.284910452	1.128128684	1.020543996	-1.11604701
XP_003488498.1	-0.19139246	0.038238335	0.879401456	0.00023951	4.27E-07	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.038238335	0.879401456	0.00023951	4.27E-07	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.458157569	0.049145823	0.10507664	3.76E-05	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.458157569	0.049145823	0.10507664	3.76E-05	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.192007346	0.689962441	0.606203371	0.153980619	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.192007346	0.689962441	0.606203371	0.153980619	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.915378387	0.657545674	0.548705916	0.944298615	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.915378387	0.657545674	0.548705916	0.944298615	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.38547514	0.443817149	0.505571081	0.016820312	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003488498.1	-0.19139246	0.38547514	0.443817149	0.505571081	0.016820312	-1.082133189	-1.006663566	1.155492021	1.242119323
XP_003489195.1	-0.191581177	0.330874267	0.792395775	0.843336979	0.688495842	-1.061465627	-1.017561509	-1.015345014	1.027381223
XP_003489195.1	-0.191581177	0.546468642	0.261391711	0.369340495	0.465313874	-1.061465627	-1.017561509	-1.015345014	1.027381223
XP_003492301.1	-0.19178096	0.173656553	0.412677097	0.521739835	0.155068571	1.133058384	-1.080344594	1.069110215	-1.144964741
XP_003488011.1	-0.192141402	0.094096811	0.98688818	0.839393318	0.186735156	1.077079768	1.000865481	1.011771662	-1.063627716
XP_003488011.1	-0.192141402	0.654488396	0.996444218	0.433694451	0.191077808	1.077079768	1.000865481	1.011771662	-1.063627716
XP_003488011.1	-0.192141402	0.410249183	0.40556735	0.898214307	0.88412577	1.077079768	1.000865481	1.011771662	-1.063627716
XP_003488011.1	-0.192141402	0.177802021	0.01846386	0.593045557	0.770168324	1.077079768	1.000865481	1.011771662	-1.063627716
XP_012238486.1	-0.193805362	0.261407203	2.81E-05	0.085249465	6.59E-06	1.073154994	1.299976915	1.114532255	1.35009967
XP_012238486.1	-0.193805362	0.630227488	7.52E-07	0.065720474	3.18E-10	1.073154994	1.299976915	1.114532255	1.35009967
XP_012238486.1	-0.193805362	0.362894276	4.99E-06	0.068861631	4.27E-10	1.073154994	1.299976915	1.114532255	1.35009967
XP_012249297.1	-0.196017022	0.772944032	0.00109465	0.974903158	0.000709008	-1.020458931	1.2209402	-1.002719424	1.242540337
XP_012238398.1	-0.196324494	0.080601872	0.0067571	0.688106849	0.175782479	-1.153385686	-1.245341235	-1.040579692	-1.1235416
XP_012238398.1	-0.196324494	0.11801403	0.026547644	0.81531949	0.000126579	-1.153385686	-1.245341235	-1.040579692	-1.1235416
XP_003485938.1	-0.197767313	0.99062411	0.613402695	0.157504959	0.380094182	1.000880095	1.032987697	-1.092058304	-1.058114653
XP_003485938.1	-0.197767313	0.977576909	0.930959975	0.8197434	0.707563634	1.000880095	1.032987697	-1.092058304	-1.058114653
XP_003485938.1	-0.197767313	0.493202748	0.00015246	0.335468539	9.47E-05	1.000880095	1.032987697	-1.092058304	-1.058114653
XP_003492330.1	-0.198307713	0.003009452	3.28E-07	0.00113914	0.430199225	1.202164423	1.399730045	-1.228097128	-1.054756723
XP_003492330.1	-0.198307713	0.144456937	0.195820038	0.040559571	0.029509904	1.202164423	1.399730045	-1.228097128	-1.054756723
XP_003492330.1	-0.198307713	0.018829593	0.000175152	0.01066603	0.291212491	1.202164423	1.399730045	-1.228097128	-1.054756723
XP_012244735.1	-0.199163044	0.028580653	0.525789521	0.359177534	0.077601908	-1.140617404	1.041609805	-1.063117665	1.117541652
XP_012244735.1	-0.199163044	0.256310127	0.842328352	0.903842685	0.138533168	-1.140617404	1.041609805	-1.063117665	1.117541652
XP_003486344.1	-0.200740058	0.688807942	0.3298599	0.127875013	0.003491628	1.021990916	-1.049887716	-1.080006258	-1.158820481
XP_003486344.1	-0.200740058	0.591315933	0.860741253	0.481648767	0.264911914	1.021990916	-1.049887716	-1.080006258	-1.158820481
XP_003486344.1	-0.200740058	0.419815944	0.496835322	0.055829239	0.079945057	1.021990916	-1.049887716	-1.080006258	-1.158820481
XP_003486344.1	-0.200740058	0.090708806	0.009028812	0.116490576	0.506686934	1.021990916	-1.049887716	-1.080006258	-1.158820481
XP_012242664.1	-0.200754915	0.859006009	0.05024755	0.233425088	0.68270736	1.013041819	1.12807331	-1.081871732	1.029281524
XP_003491900.1	-0.201000495	0.55556283	0.565266626	0.37635821	0.375885494	1.040387934	1.03891978	1.062740435	1.061240737
XP_012238337.1	-0.20145306	0.194236223	0.678038282	0.195552988	0.030922078	1.082282518	1.027550637	-1.085417363	-1.143231481
XP_012238337.1	-0.20145306	0.187937968	0.126135926	0.107604165	2.49E-05	1.082282518	1.027550637	-1.085417363	-1.143231481
XP_012238337.1	-0.20145306	0.24511066	0.931257287	0.151487516	0.006816372	1.082282518	1.027550637	-1.085417363	-1.143231481
XP_012238337.1	-0.20145306	0.292503568	0.058358117	0.016521104	0.118580451	1.082282518	1.027550637	-1.085417363	-1.143231481
XP_012238337.1	-0.20145306	0.460773413	0.285761202	0.044058876	0.093690534	1.082282518	1.027550637	-1.085417363	-1.143231481
XP_012244363.1	-0.201600338	0.813712601	0.755744129	0.450044888	0.161565388	1.022380881	-1.028450143	-1.071588268	-1.126740519
