id	ortho	b.gamma	gamma
Bimp07060	GB41376	0.021072627	0.11446897
Bimp13390	GB48656	1.161947855	0.90710935
Bimp00980	GB53653	0.535888097	-0.262545895
Bimp00264	GB48163	0.763095046	0.610035356
Bimp02367	GB42449	0.948523473	-0.162507005
Bimp02808	GB43016	0.826432632	0.590843466
Bimp02610	GB53627	0.278412086	-0.184527739
Bimp03042	GB45067	0.199312882	-0.435870174
Bimp10506	GB40731	-0.031887841	-0.156545484
Bimp02105	GB43875	1.642255324	-0.415122647
Bimp05493	GB41295	0.28177438	0.230775212
Bimp07800	GB46467	0.103340912	0.139677054
Bimp10558	GB51913	0.492040181	0.21764102
Bimp11986	GB47321	0.798401104	0.229696045
Bimp10440	GB50919	1.532447126	0.537115104
Bimp02515	GB40103	0.653744445	4.638130008
Bimp11290	GB49797	-0.183739246	1.681494165
Bimp07529	GB44501	-0.468340663	0.698178208
Bimp01178	GB47247	0.244349053	-0.272399837
Bimp11526	GB41711	1.931573976	1.152279504
Bimp08203	GB45501	0.322851334	-0.015645663
Bimp06475	GB45441	-1.158243525	-0.353226358
Bimp09431	GB49735	0.735180405	-0.299501733
Bimp13437	GB48148	0.383600595	-0.579236748
Bimp05162	GB44434	0.545834029	-0.397982863
Bimp05275	GB43846	0.110964935	0.289656836
Bimp10411	GB51994	-0.267867234	-0.387540639
Bimp13285	GB53955	0.960083465	-0.436186943
Bimp00779	GB52689	0.563565652	-0.436629308
Bimp06349	GB40788	0.215445366	0.238605401
Bimp01054	GB42800	1.174816929	-0.337480113
Bimp09739	GB55944	0.281562292	-0.197884926
Bimp02415	GB44093	0.23110768	0.300765056
Bimp06544	GB50167	1.401814162	0.241271269
Bimp08925	GB44576	0.845189375	-0.128495178
Bimp14038	GB54813	0.184766005	0.013599852
Bimp13871	GB53945	0.257128943	-0.535903603
Bimp03709	GB43161	0.263289419	-0.436743367
Bimp02402	GB44085	0.227346639	-0.331500141
Bimp11682	GB52782	0.536180178	-0.352664259
Bimp08474	GB53420	1.123794891	-0.188424436
Bimp09027	GB41981	0.477890785	-0.535721502
Bimp12789	GB51911	1.03205113	0.297158854
Bimp13669	GB50522	-0.046648474	0.650061081
Bimp05486	GB47629	0.308699309	-0.100673485
Bimp05189	GB44455	1.122042644	2.371383442
Bimp03693	GB43181	-0.290426184	0.653243492
Bimp04459	GB44063	0.016875816	0.021791036
Bimp04579	GB40879	0.637470804	-0.421937033
Bimp10283	GB52731	1.188106038	0.602293879
Bimp12984	GB47433	0.060657103	-0.199619346
Bimp00395	GB50136	0.534271814	-0.228546967
Bimp07996	GB54817	0.874888076	0.936035436
Bimp01423	GB42640	0.689630543	0.965849231
Bimp00025	GB47332	-0.092917658	0.22461722
Bimp11887	GB51005	0.025662933	-0.937437807
Bimp07857	GB45870	0.758194228	0.283951181
Bimp13813	GB52635	0.816545263	-0.170260019
Bimp07156	GB53513	0.821500281	-0.332976479
Bimp02645	GB50247	0.280855466	-0.243520829
Bimp09937	GB54448	0.960979092	-0.382633551
Bimp07427	GB48679	1.406485712	1.465975713
Bimp02285	GB46900	0.554555842	-0.038073596
Bimp12159	GB47606	0.167202263	-0.135777389
Bimp00514	GB42952	0.105704161	-0.391837097
Bimp05251	GB43900	0.543841815	0.00261795
Bimp11046	GB46645	0.114138905	-0.677129282
Bimp06860	GB51889	0.602633721	-0.493206889
Bimp09433	GB49725	1.037118114	1.295722612
Bimp11542	GB41623	0.233426716	1.346740292
Bimp08242	GB47475	0.299346181	0.178433819
Bimp08101	GB45945	0.719995358	-0.449036475
Bimp02666	GB40221	0.658398921	0.243872194
Bimp04271	GB52511	-0.167175636	0.575844783
Bimp10000	GB49414	1.328134545	-0.339918682
Bimp11144	GB50572	0.482277441	0.517320674
Bimp07598	GB47093	0.440267721	0.16237884
Bimp06763	GB55885	0.63278676	0.111522159
Bimp04954	GB48429	0.293122526	-0.405753113
Bimp13897	GB52596	1.206517616	-0.726002605
Bimp12019	GB49305	-0.004439254	-0.576068388
Bimp02321	GB46962	0.200168651	-0.550127001
Bimp14316	GB55642	0.644947579	-0.653864379
Bimp04777	GB52442	1.261459555	-0.683294228
Bimp09703	GB51664	0.015083531	-0.365070386
Bimp06871	GB51918	1.131187409	-0.187462122
Bimp13421	GB51671	0.28402923	0.029248029
Bimp05433	GB41231	0.146082894	-0.458115125
Bimp06680	GB55393	0.396698348	2.227867106
Bimp05147	GB44424	-0.007335983	-0.119188231
Bimp07292	GB53081	0.545015125	0.001983666
Bimp04941	GB48359	0.725566599	0.155594027
Bimp13598	GB51205	0.541946123	#N/A
Bimp14032	GB48048	0.294572697	0.545361616
Bimp06059	GB55522	0.797570943	-0.464589318
Bimp00770	GB54112	0.21103559	-0.162343585
Bimp02928	GB47954	0.767284213	1.049345596
Bimp04291	GB44345	0.781074627	-0.448476846
Bimp02041	GB48602	1.372132098	-0.305800034
Bimp01634	GB51046	0.892842709	-0.159017849
Bimp04923	GB51158	0.069910259	0.542091621
Bimp07290	GB53082	0.697306658	-0.099743575
Bimp03100	GB42591	-0.158115047	0.112616318
Bimp01426	GB42637	0.539523129	-0.258596948
Bimp02600	GB49308	0.53908484	-0.201212772
Bimp13571	GB56016	1.376918064	0.661921512
Bimp01306	GB45431	0.596911153	-0.624810435
Bimp07352	GB41093	0.009405625	-0.381644886
Bimp04368	GB41741	1.111634238	0.85293929
Bimp09513	GB49903	0.50733042	-0.185331492
Bimp14331	GB41627	0.9139933	0.598572189
Bimp03671	GB45307	0.051402518	0.323250833
Bimp11635	GB45811	1.70041954	0.38365344
Bimp13792	GB47355	0.082849688	#N/A
Bimp12407	GB44108	0.295145049	-0.377192804
Bimp00449	GB50516	0.770942255	0.358005354
Bimp09263	GB49028	0.717704256	0.008746202
Bimp12967	GB46707	0.273852813	-0.541973244
Bimp04087	GB45158	0.136152676	0.248730231
Bimp13367	GB50575	0.572105865	2.988633665
Bimp05157	GB44686	0.581218372	-0.4053489
Bimp10586	GB46568	0.807833808	0.561481499
Bimp03763	GB45264	0.671676446	0.447179332
Bimp06954	GB54303	1.36919267	0.68128887
Bimp12280	GB51427	0.922307276	-0.007011749
Bimp05425	GB46853	0.839499466	-0.146119234
Bimp13336	GB48241	0.236267503	-0.120027685
Bimp00965	GB53663	2.070142984	0.490249456
Bimp04272	GB52513	0.409372859	-0.296404585
Bimp01482	GB53197	1.371866136	2.324274503
Bimp10494	GB54829	0.260215162	0.559260079
Bimp01006	GB51220	0.90246512	2.219390187
Bimp04589	GB40872	0.463320649	-0.149252437
Bimp11148	GB50530	0.930998472	0.899425077
Bimp14329	GB41641	1.687361382	0.028663258
Bimp01224	GB50423	0.875961896	0.756739787
Bimp11922	GB46141	0.042722234	-0.212469562
Bimp11527	GB41635	-0.047391577	1.35826911
Bimp12271	GB49706	0.161765437	0.181264468
Bimp01425	GB42638	-0.255037621	0.789097051
Bimp02677	GB50268	2.099024013	0.411044958
Bimp10054	GB48315	0.396600896	0.080538753
Bimp14191	GB48700	0.706477044	0.135411516
Bimp08573	GB49607	1.322182391	0.744305299
Bimp09928	GB54433	0.374904542	-0.20799088
Bimp09795	GB55472	0.224335719	-0.257765095
Bimp04982	GB54298	0.460579768	-0.664276171
Bimp10867	GB48210	-0.129826938	-0.314074031
Bimp02283	GB46898	0.259880255	-0.204660769
Bimp13188	GB55939	1.235695755	-0.049646487
Bimp10272	GB52757	0.94428666	0.434766075
Bimp06241	GB41446	-0.29620234	-0.275494099
Bimp01815	GB47047	0.295815677	-0.31547467
Bimp06809	GB49115	0.688040488	-0.392072451
Bimp03350	GB47103	0.654932412	-0.494564858
Bimp03357	GB52258	0.628670625	0.001583192
Bimp08905	GB50994	0.997587349	-0.296232209
Bimp03193	GB51781	0.589409262	0.155542771
Bimp06198	GB45312	1.541111335	-0.330540187
Bimp10011	GB54393	-0.115600908	0.922469097
Bimp04578	GB40887	0.501523462	-0.11866004
Bimp13130	GB48641	0.74964509	0.592992193
Bimp01073	GB44469	0.468197454	1.249084251
Bimp06454	GB48497	0.188330919	-0.354170404
Bimp13807	GB46978	1.069191986	-0.126675691
Bimp12586	GB42311	1.715530992	0.2269844
Bimp09021	GB41970	0.293285603	-0.488661435
Bimp01754	GB41039	1.026217713	-0.274807869
Bimp02084	GB41831	0.432024083	0.527293937
Bimp13150	GB47805	-0.129330109	2.181621633
Bimp06778	GB46958	1.329290396	-0.39915615
Bimp07119	GB45074	1.121201658	0.867512094
Bimp11466	GB40146	0.152365553	-0.547290667
Bimp11698	GB49429	0.027021093	-0.292682749
Bimp03487	GB43353	1.056297597	-0.615405299
Bimp09935	GB54447	0.389200513	0.211636889
Bimp04722	GB42723	1.349011962	0.605869718
Bimp03744	GB45279	1.188530536	0.715629008
Bimp07346	GB48082	0.963753761	0.820620132
Bimp00234	GB48121	0.542549723	0.289593514
Bimp03318	GB47590	0.581747693	-0.218293839
Bimp07152	GB53512	0.501491061	0.463021969
Bimp03672	GB45303	-0.031414152	-0.225751099
Bimp06675	GB55396	1.128441308	0.775793435
Bimp05552	GB42332	0.707613139	-0.311032615
Bimp03945	GB46273	1.197490193	-0.338448162
Bimp08292	GB55296	1.104697118	-0.088624277
Bimp10130	GB47819	-0.035365159	-0.763379981
Bimp03473	GB51930	0.268205901	-0.377784982
Bimp04726	GB42725	1.394910086	0.048373755
Bimp09024	GB41973	0.851112277	-0.452564015
Bimp05878	GB51624	1.378510336	0.410327494
Bimp09607	GB40870	-0.290438482	-0.14796209
Bimp12333	GB45171	0.312445729	-0.371607998
Bimp04685	GB42625	0.978030771	0.962808674
Bimp02240	GB41335	-0.005919565	-0.47184842
Bimp11833	GB45342	0.173109537	-0.460278089
Bimp08486	GB53415	0.234706489	-0.685127127
Bimp10613	GB47725	0.583119355	-1.028177509
Bimp12498	GB48414	0.271566223	-0.163557636
Bimp09705	GB51665	0.697508409	0.120980509
Bimp11140	GB50580	0.420691408	-0.132797333
Bimp12815	GB40596	0.004395802	-0.542719528
Bimp13722	GB45256	0.263725829	0.042638128
Bimp04346	GB50880	-0.475622772	0.537061753
Bimp11637	GB55241	0.452189109	-0.123299897
Bimp00087	GB42809	0.457271421	-0.163823784
Bimp01924	GB55692	0.444763686	-0.522157457
Bimp01140	GB47304	0.419162202	-0.1462871
Bimp14169	GB42089	0.639132381	-0.292473646
Bimp04396	GB43937	0.787996861	-0.493940188
Bimp00941	GB53699	0.585854291	-0.444743218
Bimp05004	GB54240	1.661020263	0.903253434
Bimp09958	GB54677	1.109479542	0.112256276
Bimp08210	GB45493	0.384902996	0.150487956
Bimp02354	GB40949	1.246752507	0.059780842
Bimp04460	GB44147	1.068508382	-0.293739929
Bimp06234	GB41442	1.315877253	0.109256488
Bimp01305	GB45358	0.269727579	-0.311054372
Bimp10982	GB48250	1.313892928	-0.056038846
Bimp08277	GB47441	0.675824646	-0.534557352
Bimp12346	GB51071	0.279647816	-0.772061091
Bimp13291	GB52090	0.166830455	0.128298974
Bimp02986	GB45143	-0.099431355	0.016941822
Bimp10769	GB50553	0.095190999	-0.299821311
Bimp01909	GB45376	0.287350816	-0.605642473
Bimp07791	GB46475	0.012064787	-0.376093634
Bimp09876	GB49341	0.699153443	0.488342563
Bimp01334	GB54691	1.324996347	0.049639615
Bimp09770	GB50938	0.549574295	-0.273723358
Bimp07708	GB53548	1.337081304	0.623080597
Bimp06068	GB55529	0.939586979	-0.067994348
Bimp00412	GB50112	0.446323691	0.912867041
Bimp07000	GB40686	1.599169197	0.351668958
Bimp00681	GB49421	0.580762548	-0.493107477
Bimp02948	GB48965	1.203979317	0.26440606
Bimp13704	GB42191	0.15842874	-0.160013244
Bimp05732	GB49516	0.224015548	0.059693804
Bimp10347	GB51635	0.138952062	-0.351859272
Bimp13322	GB44967	0.62936052	-0.328730826
Bimp05054	GB48404	0.556008282	-0.576954417
Bimp08940	GB44586	1.107721812	1.046419932
Bimp03249	GB50520	1.298421875	-0.039955591
Bimp13874	GB48935	1.545833352	-0.509572784
Bimp01023	GB40860	-0.157483251	0.353248688
Bimp04139	GB43368	-0.00879485	-0.685431237
Bimp10439	GB51132	0.248697567	0.006785659
Bimp01029	GB40716	0.07668585	0.803736942
Bimp00599	GB52789	0.492871034	-0.097486021
Bimp06201	GB52568	0.444649693	-0.546725466
Bimp04550	GB52531	0.139034872	-0.437879697
Bimp13279	GB53950	0.604649177	-0.419086047
Bimp11156	GB50559	-0.032461205	0.246011173
Bimp11147	GB50570	0.578001968	0.021945199
Bimp08014	GB40297	1.094362603	0.315835328
Bimp01243	GB43999	0.927191952	0.10388295
Bimp09234	GB51014	0.636238759	-0.087913044
Bimp00359	GB49451	0.546856369	-0.432234986
Bimp04196	GB48333	0.240876538	-0.338827413
Bimp00955	GB53668	0.203535455	-0.318753344
Bimp01712	GB43735	0.105682856	0.083080439
Bimp12036	GB49998	0.704731599	0.454270199
Bimp00489	GB46052	1.229259058	0.229370916
Bimp06183	GB48065	0.795653351	0.745272047
Bimp13368	GB50564	2.313466974	1.233698647
Bimp04572	GB47543	0.331971911	0.111894995
Bimp02070	GB41851	0.500369812	0.156988825
Bimp06565	GB50050	0.082127185	0.848859898
Bimp09248	GB43639	1.087382349	-0.513831575
Bimp01275	GB49523	0.444862658	-0.161411046
Bimp03776	GB45257	0.215031533	-0.577017292
Bimp06211	GB40501	0.48463216	-0.290567776
Bimp06405	GB44960	0.210213266	-0.18800985
Bimp13940	GB50049	0.209270892	-0.209504487
Bimp08803	GB53381	0.668634776	-0.167171396
Bimp02263	GB46887	0.028107957	-0.474683902
Bimp08732	GB49629	0.416666024	-0.214387616
Bimp00171	GB55360	0.177877954	0.459252732
Bimp03762	GB44894	1.202332127	0.191705929
Bimp10443	GB50920	1.164835095	-0.109686412
Bimp03781	GB44903	0.578400605	-0.70085091
Bimp13147	GB54752	0.912033683	0.004653839
Bimp02618	GB53615	-0.304591647	-0.392437648
Bimp02504	GB50363	0.680417966	1.556709055
Bimp09518	GB49864	0.947811229	1.151340983
Bimp06278	GB48543	0.171490757	-0.082571184
Bimp08090	GB45940	0.526468035	0.498004922
Bimp05862	GB51540	0.053698142	0.037060923
Bimp00486	GB46056	0.800260444	0.06482678
Bimp08463	GB50320	0.664512662	#N/A
Bimp05964	GB43422	0.480669519	-0.586073347
Bimp05965	GB43478	0.643128047	-0.12691379
Bimp11354	GB48631	1.13461501	0.412728105
Bimp00962	GB53664	0.325786233	-0.341615631
Bimp06578	GB55558	0.336995588	-0.305515433
Bimp13441	GB42431	0.825297293	0.560276714
Bimp12107	GB45035	0.625196444	1.191564358
Bimp00951	GB53706	0.439432334	-0.372900264
Bimp01735	GB49013	0.105170174	0.082868179
Bimp04985	GB54221	0.259267373	-0.617148521
Bimp13554	GB50731	0.296252187	-0.5772177
Bimp14097	GB50449	0.42468741	1.065197029
Bimp14122	GB41658	0.181903173	0.3642259
Bimp00554	GB54129	0.492894888	-0.489373065
Bimp11334	GB55640	1.374147858	0.287629222
Bimp06655	GB55600	0.100891473	0.113707972
Bimp04775	GB52446	0.241045263	-0.697590277
Bimp06265	GB48552	0.151434609	-0.481727026
Bimp11953	GB54020	0.268049458	0.286461182
Bimp12190	GB41259	-0.033984413	0.291238153
Bimp13417	GB40655	0.198873208	-0.107111253
Bimp09655	GB45554	0.502314565	-0.309723172
Bimp08081	GB45977	0.549844372	-0.026647837
Bimp02789	GB55220	0.378846828	0.645750772
Bimp03631	GB44353	0.582569631	-0.708087697
Bimp04944	GB48424	0.8173456	0.646460521
Bimp00462	GB46074	1.339908582	0.29245558
Bimp00411	GB50123	0.333195685	-0.09324513
Bimp01889	GB47136	-0.033834674	-0.422078653
Bimp00161	GB55662	0.433426686	-0.203697417
Bimp06913	GB49249	0.899828309	0.080715411
Bimp02939	GB50374	0.289678298	0.85533262
Bimp02250	GB46928	0.049804107	-0.56053744
Bimp13484	GB50815	0.588879898	0.091495573
Bimp01053	GB42799	0.846811315	1.379482732
Bimp10282	GB52730	0.613385244	-0.118061238
Bimp03603	GB44374	0.548696289	-0.60068697
Bimp10021	GB52058	0.259433542	-0.265983528
Bimp05551	GB42330	0.596246987	0.21688481
Bimp01775	GB45154	0.95695481	0.205309058
Bimp05771	GB54976	0.01699961	-0.717527532
Bimp11870	GB52498	-0.591525109	-0.025596899
Bimp11482	GB51571	-0.078957828	0.388870408
Bimp06019	GB46313	0.389055492	-0.484947108
Bimp13925	GB50095	0.123820137	0.066595929
Bimp03201	GB55082	0.456058608	-0.027248324
Bimp03024	GB45119	2.272578647	1.272564517
Bimp00793	GB54156	0.80142284	0.039887596
Bimp12001	GB53024	0.410154616	0.370400775
Bimp04102	GB43116	0.452604375	0.051986537
Bimp03994	GB51410	0.897017643	-0.226237967
Bimp09806	GB55541	0.649527571	0.063499577
Bimp12793	GB46534	0.844609924	-0.059690436
Bimp07878	GB50331	0.492607743	0.367761384
Bimp10977	GB48252	0.367264522	0.09720503
Bimp07851	GB44725	0.878960436	-0.346201233
Bimp12860	GB53152	0.71210853	-0.462581041
Bimp09583	GB45838	2.33836283	2.202858269
Bimp13346	GB54746	0.024606427	-0.026451211
Bimp01760	GB48974	0.037643116	0.172904534
Bimp03512	GB47906	0.349916792	-0.325136791
Bimp13326	GB50365	0.487931421	-0.303565223
Bimp09922	GB52889	0.36635168	-0.553168809
Bimp06089	GB48771	0.166651834	0.598204697
Bimp06428	GB50279	0.918207244	#N/A
Bimp13280	GB53960	-0.071897441	0.517355963
Bimp13369	GB50563	0.520879513	0.322995788
Bimp13885	GB40259	1.765200857	-0.251026264
Bimp12506	GB54258	0.362308795	0.052677309
Bimp07985	GB48053	0.190963037	1.774875074
Bimp06416	GB45208	0.311537684	0.813764013
Bimp00981	GB53652	1.252677428	-0.273644149
Bimp05997	GB48698	1.742767664	-0.382092592
Bimp02101	GB43859	0.088454964	-0.454676901
Bimp03132	GB54439	0.516643758	-0.115771347
Bimp07956	GB48862	0.623706901	1.637884554
Bimp12066	GB50025	0.910959811	-0.407773038
Bimp03370	GB42109	0.998991288	-0.194749128
Bimp05439	GB46131	0.514779658	0.843241841
Bimp05766	GB54979	0.813024934	0.056263883
Bimp07394	GB41470	0.705741002	-0.087721936
Bimp07732	GB42377	0.653352188	0.35591254
Bimp03011	GB45040	0.240406637	-0.119804465
Bimp03347	GB47107	0.713808613	-0.253926091
Bimp11190	GB42168	0.377099711	-0.505258032
Bimp09844	GB41942	2.589060257	-0.18526459
Bimp01258	GB50350	0.288219923	-0.097977378
Bimp04045	GB50371	0.717458808	-0.381550686
Bimp02431	GB44043	1.271205238	2.961763475
Bimp12523	GB45633	0.686543843	-0.046498345
Bimp09426	GB49728	0.974662916	-0.059239152
Bimp12116	GB48981	-0.159028192	0.719586946
Bimp05056	GB48405	1.14472849	0.674456455
Bimp10038	GB45670	0.314916194	0.563857907
Bimp11467	GB40073	0.571739722	-0.235399555
Bimp08725	GB49624	0.486329447	-0.113505494
Bimp01047	GB42705	0.140214615	1.09019265
Bimp11681	GB52783	1.550375042	1.357530254
Bimp09585	GB45843	-0.131890439	0.113536531
Bimp03733	GB44877	1.03983843	-0.307519028
Bimp03068	GB55920	1.23640838	-0.277467447
Bimp11745	GB51213	0.820804527	0.406446163
Bimp03151	GB46170	0.115201372	-0.177249837
Bimp02926	GB46103	0.406992489	0.771751625
Bimp03047	GB49643	0.907764308	0.325589186
Bimp12951	GB54544	0.061719199	0.774534769
Bimp02500	GB50343	0.131252629	-0.213729239
Bimp12634	GB48944	0.742272078	-0.159896833
Bimp04548	GB52528	0.739129357	0.11840396
Bimp00118	GB49358	0.173344152	0.273190696
Bimp13230	GB48852	0.200937664	-0.380569766
Bimp05880	GB51623	2.24245874	0.08803089
Bimp03324	GB47623	-0.098769081	-0.167948722
Bimp11835	GB41275	0.830507292	#N/A
Bimp10931	GB48216	0.383484851	0.401479964
Bimp09071	GB53770	1.186471172	-0.377651123
Bimp02272	GB46912	0.877652254	-0.222117438
Bimp12440	GB40877	0.614841265	-0.036254245
Bimp13630	GB51787	0.725708569	1.206971608
Bimp03362	GB52250	1.316770886	-0.367097275
Bimp09923	GB48909	0.563437246	0.22312735
Bimp07517	GB45712	0.694293588	0.376630849
Bimp04214	GB48439	1.124008172	-0.218150869
Bimp02296	GB51484	0.205838274	-0.229609977
Bimp04975	GB54254	0.497142206	-0.228596073
Bimp06472	GB42929	0.831954379	-0.218659762
Bimp05974	GB55891	0.5027792	-0.521926969
Bimp05127	GB45740	0.490429291	0.765254675
Bimp04575	GB40882	0.463520674	-0.285629194
Bimp01080	GB44462	1.173600147	-0.505808893
Bimp14271	GB49463	0.257222947	-0.003048396
Bimp11707	GB43316	0.697438527	-0.978028432
Bimp11537	GB41718	0.060084573	-0.048359692
Bimp01961	GB43750	1.049171598	-0.387524894
Bimp06520	GB50153	-0.539939424	1.976604314
Bimp00468	GB46011	0.724167566	-0.165918415
Bimp13089	GB51051	-0.015601652	-0.267548938
Bimp04554	GB54570	0.232402772	0.299672638
Bimp12037	GB49999	1.079206544	0.933400349
Bimp13789	GB53247	1.156439238	-0.198145126
Bimp03616	GB44363	-0.003901198	0.647607493
Bimp13887	GB52246	0.251641252	-0.129679312
Bimp05286	GB40417	0.022470213	-0.574024745
Bimp10002	GB54326	0.998375479	-0.867573574
Bimp12593	GB44930	0.878394676	0.154846479
Bimp01292	GB42999	0.696208954	0.815503691
Bimp06145	GB53795	0.883228397	0.778801275
Bimp13215	GB54686	1.181157626	-0.214641439
Bimp01635	GB50998	0.311515324	-0.797736694
Bimp13124	GB43540	1.375876555	1.486595476
Bimp08996	GB45908	0.855659743	0.033783558
Bimp04899	GB46375	0.196531271	-0.394634929
Bimp08352	GB47508	0.329731164	0.123085922
Bimp01364	GB45344	1.20343644	-0.639335288
Bimp06364	GB40801	0.060019983	-0.536741691
Bimp02558	GB40516	0.842263221	0.128242708
Bimp03342	GB47109	0.562545706	-0.024459226
Bimp13472	GB54191	0.957359859	0.259203174
Bimp05898	GB47926	0.110959249	0.575176375
Bimp08084	GB45937	0.400786759	0.045187659
Bimp01655	GB52648	0.140236669	-0.318546209
Bimp06922	GB40355	-0.170884034	-0.467435103
Bimp08322	GB51600	0.600959971	0.546999361
Bimp06088	GB48783	0.616770999	-0.517056421
Bimp06647	GB55421	0.731230846	0.144528967
Bimp12069	GB49001	1.592503127	-0.058398828
Bimp03873	GB40377	0.017052683	0.326303567
Bimp07471	GB44704	-0.330133086	-0.708615209
Bimp13403	GB53348	0.443758735	-0.710364774
Bimp07879	GB47545	0.842506103	#N/A
Bimp00663	GB54032	0.778538857	0.40890765
Bimp00346	GB49437	0.071959542	0.305129923
Bimp03913	GB41181	0.941393033	0.072666384
Bimp12071	GB41025	0.837339379	-0.073144599
Bimp12768	GB55628	1.373168614	0.131797516
Bimp06275	GB54387	0.633137368	0.442709946
Bimp05036	GB48400	0.184456873	-0.351376425
Bimp10612	GB47724	0.869459847	0.277512965
Bimp04075	GB45172	2.192856226	-1.140461665
Bimp10670	GB40240	0.667902005	0.542088322
Bimp10874	GB54760	0.591990696	0.223451627
